quarter,result,state,app_count,worker_count,min_yr_sal,avg_yr_sal,max_yr_sal,min_pw,avg_pw,max_pw,avg_decdur,naics5,job,workcity,samest,ssst
2017Q3,WITHDRAWN,NM,5,5,27500.0,54016.0,103740.0,46488.0,80775.0,111613.0,144,5417,ASSOCIATE RESEARCH SCIENTIST,LOS ALAMOS-NM,4,80.0
2017Q3,WITHDRAWN,NV,4,4,30000.0,75625.0,150000.0,38542.0,78224.0,149802.0,2,54151,SOFTWARE QA ENGINEER,LAS VEGAS-NV,1,25.0
2017Q3,WITHDRAWN,NY,273,292,18000.0,412913.0,96720000.0,32843.0,82314.0,215405.0,71,54151,COMPUTER SYSTEMS ANALYST,NEW YORK-NY,154,56.41
2017Q3,WITHDRAWN,OH,59,94,21250.0,75009.0,425000.0,35464.0,78852.0,249226.0,50,54151,PROGRAMMER ANALYST,COLUMBUS-OH,26,44.07
2017Q3,WITHDRAWN,OK,12,12,21341.0,93468.0,488000.0,36110.0,83923.0,187200.0,119,54151,ASSISTANT PROFESSOR,OKLAHOMA CITY-OK,5,41.67
2017Q3,WITHDRAWN,OR,24,24,27758.0,61169.0,135474.0,39894.0,82933.0,147410.0,46,54151,BUSINESS SYSTEMS ANALYST,PORTLAND-OR,11,45.83
2017Q3,WITHDRAWN,PA,98,375,22500.0,833070.0,74880000.0,35006.0,78450.0,196851.0,33,54151,SOFTWARE DEVELOPER,PHILADELPHIA-PA,52,53.06
2017Q3,WITHDRAWN,PR,1,1,68000.0,68000.0,68000.0,60320.0,60320.0,60320.0,0,54133,PROCESS ENGINEER,PONCE-PR,1,100.0
2017Q3,WITHDRAWN,RI,12,13,20540.0,41026.0,75830.0,36608.0,62535.0,91125.0,2,54151,FELLOW (NEPHROLOGY),PROVIDENCE-RI,7,58.33
2017Q3,WITHDRAWN,SC,21,23,21870.0,41908.0,72500.0,35027.0,64860.0,132267.0,22,54151,PROGRAMMER ANALYST,COLUMBIA-SC,7,33.33
2017Q3,WITHDRAWN,SD,3,3,30243.0,61840.0,123528.0,55182.0,100956.0,187200.0,2,54151,SOFTWARE ENGINEER I/WEB DEVELOPER,SIOUX FALLS-SD,2,66.67
2017Q3,WITHDRAWN,TN,35,56,19999.0,46665.0,165000.0,36962.0,59073.0,95805.0,59,54151,ASSISTANT PROFESSOR,MEMPHIS-TN,15,42.86
2017Q3,WITHDRAWN,TX,281,354,17378.0,64558.0,1590000.0,25314.0,76536.0,286437.0,66,54151,PROGRAMMER ANALYST,HOUSTON-TX,137,48.75
2017Q3,WITHDRAWN,UT,8,8,19368.0,50959.0,150000.0,34370.0,66523.0,105505.0,1,54151,LEAD TECHNICAL CONSULTANT,LEHI-UT,4,50.0
2017Q3,WITHDRAWN,VA,69,81,21518.0,50455.0,138018.0,34393.0,80294.0,139905.0,1,54151,PROGRAMMER ANALYST,HERNDON-VA,35,50.72
2017Q3,WITHDRAWN,WA,53,53,23742.0,59926.0,425000.0,41829.0,85246.0,147222.0,1,54151,PROGRAMMER ANALYST,REDMOND-WA,27,50.94
2017Q3,WITHDRAWN,WI,32,33,20155.0,47123.0,130000.0,40310.0,63558.0,96658.0,162,54151,PROJECT MANAGER,MADISON-WI,9,28.12
2017Q3,WITHDRAWN,WV,8,13,26500.0,62508.0,150000.0,38660.0,75991.0,206920.0,1,61131,ASSISTANT PROFESSOR,MORGANTOWN-WV,6,75.0
2017Q3,WITHDRAWN,WY,2,2,29120.0,49560.0,70000.0,51126.0,57824.0,64522.0,0,61131,POST DOCTORAL ASSOCIATE,WYOMING-WY,1,50.0
2017Q4,CERTIFIED,AK,20,20,24794.0,64500.0,294663.0,39458.0,90890.0,281757.0,5,54151,PROGRAMMER ANALYST,ANCHORAGE-AK,9,45.0
2017Q4,CERTIFIED,AL,223,310,18000.0,59415.0,418018.0,32920.0,78851.0,276037.0,5,54151,ASSISTANT PROFESSOR,BIRMINGHAM-AL,135,60.54
2017Q4,CERTIFIED,AR,347,630,15000.0,49853.0,416000.0,23400.0,68459.0,201573.0,5,54151,PROGRAMMER ANALYST,BENTONVILLE-AR,123,35.45
2017Q4,CERTIFIED,AZ,1267,2099,16440.0,54903.0,326778.0,26978.0,74629.0,194293.0,5,54151,PROGRAMMER ANALYST,PHOENIX-AZ,340,26.84
2017Q4,CERTIFIED,CA,15304,31701,13490.0,74114.0,350000.0,25126.0,100861.0,310000.0,5,54151,SOFTWARE ENGINEER,SAN FRANCISCO-CA,9178,59.97
2017Q4,CERTIFIED,CO,971,2139,9672.0,60665.0,225000.0,18554.0,83321.0,281050.0,5,54151,SOFTWARE ENGINEER,DENVER-CO,240,24.72
2017Q4,CERTIFIED,CT,1117,1959,22870.0,57517.0,325000.0,38667.0,83583.0,271565.0,5,54151,PROGRAMMER ANALYST,HARTFORD-CT,365,32.68
2017Q4,CERTIFIED,DC,628,969,18000.0,59191.0,362103.0,28820.0,85903.0,274206.0,5,54151,PROGRAMMER ANALYST,WASHINGTON-DC,226,35.99
2017Q4,CERTIFIED,DE,471,771,25000.0,66479.0,305000.0,41579.0,85766.0,274269.0,5,54151,PROGRAMMER ANALYST,WILMINGTON-DE,73,15.5
2017Q4,CERTIFIED,FL,2859,6172,12605.0,72147.0,60392800.0,18325.0,72216.0,259522.0,5,54151,SOFTWARE DEVELOPER,TAMPA-FL,1040,36.38
2017Q4,CERTIFIED,GA,2926,5957,14997.0,56449.0,270400.0,15080.0,79790.0,273333.0,5,54151,PROGRAMMER ANALYST,ATLANTA-GA,1056,36.09
2017Q4,CERTIFIED,GU,79,98,13239.0,32511.0,145000.0,26478.0,47912.0,253323.0,6,23622,ELECTRICAL ENGINEER,TAMUNING-GU,78,98.73
2017Q4,CERTIFIED,HI,72,120,13416.0,53777.0,152957.0,26832.0,70120.0,134285.0,5,54151,ASSISTANT PROFESSOR,HONOLULU-HI,30,41.67
2017Q4,CERTIFIED,IA,464,812,12657.0,53712.0,284176.0,25314.0,75462.0,191901.0,5,54151,PROGRAMMER ANALYST,DES MOINES-IA,158,34.05
2017Q4,CERTIFIED,ID,101,165,18213.0,49957.0,119600.0,26670.0,67181.0,104312.0,5,54151,DEVELOPER,BOISE-ID,45,44.55
2017Q4,CERTIFIED,IL,4481,7973,14279.0,59224.0,430000.0,23026.0,79950.0,349410.0,5,54151,PROGRAMMER ANALYST,CHICAGO-IL,2012,44.9
2017Q4,CERTIFIED,IN,825,1263,16750.0,59494.0,650000.0,18616.0,71354.0,252450.0,5,54151,PROGRAMMER ANALYST,INDIANAPOLIS-IN,245,29.7
2017Q4,CERTIFIED,KS,361,721,15000.0,56876.0,280000.0,26083.0,73141.0,253261.0,5,54151,PROGRAMMER ANALYST,OVERLAND PARK-KS,132,36.57
2017Q4,CERTIFIED,KY,359,781,13430.0,51130.0,200000.0,17000.0,66669.0,226470.0,5,54151,PROGRAMMER ANALYST,LOUISVILLE-KY,93,25.91
2017Q4,CERTIFIED,LA,219,324,13395.0,52165.0,263806.0,20190.0,62476.0,191090.0,5,54151,SOFTWARE ENGINEER,NEW ORLEANS-LA,116,52.97
2017Q4,CERTIFIED,MA,3213,5245,10955.0,62467.0,468000.0,21910.0,85026.0,283546.0,5,54151,PROGRAMMER ANALYST,BOSTON-MA,1825,56.8
2017Q4,CERTIFIED,MD,1442,2144,17250.0,54204.0,535600.0,19344.0,80422.0,213720.0,5,54151,PROGRAMMER ANALYST,BALTIMORE-MD,629,43.62
2017Q4,CERTIFIED,ME,103,123,17352.0,63258.0,250000.0,28184.0,75049.0,187200.0,5,54151,SOFTWARE ENGINEER,PORTLAND-ME,59,57.28
2017Q4,CERTIFIED,MI,2460,4048,15600.0,50151.0,323544.0,19490.0,74167.0,248914.0,5,54151,PROGRAMMER ANALYST,DEARBORN-MI,1360,55.28
2017Q4,CERTIFIED,MN,1451,2886,18002.0,55807.0,199303.0,19940.0,77711.0,222789.0,5,54151,PROGRAMMER ANALYST,MINNEAPOLIS-MN,456,31.43
2017Q4,CERTIFIED,MO,1125,1487,15954.0,53390.0,343200.0,21528.0,78254.0,253261.0,5,54151,PROGRAMMER ANALYST,KANSAS CITY-MO,385,34.22
2017Q4,CERTIFIED,MS,103,130,15000.0,63781.0,285000.0,26146.0,81316.0,235990.0,5,54151,ASSISTANT PROFESSOR,JACKSON-MS,54,52.43
2017Q4,CERTIFIED,MT,28,139,9360.0,56600.0,200000.0,18450.0,71437.0,211578.0,5,54151,SENIOR SAP BODS CONSULTANT,HELENA-MT,16,57.14
2017Q4,CERTIFIED,NC,2431,4784,10110.0,57536.0,400000.0,18380.0,80872.0,269734.0,5,54151,PROGRAMMER ANALYST,CHARLOTTE-NC,618,25.42
2017Q4,CERTIFIED,ND,58,88,18533.0,52090.0,364000.0,30763.0,62232.0,254072.0,5,62211,MEDICAL TECHNOLOGIST,FARGO-ND,42,72.41
2017Q4,CERTIFIED,NE,280,543,21008.0,50655.0,350000.0,30909.0,72054.0,172016.0,5,54151,SOFTWARE ENGINEER,OMAHA-NE,123,43.93
2017Q4,CERTIFIED,NH,198,488,25000.0,69666.0,366100.0,33842.0,88222.0,271100.0,5,54151,SOFTWARE ENGINEER,DOVER-NH,58,29.29
2017Q4,CERTIFIED,NJ,4817,8106,16255.0,58045.0,512500.0,22672.0,86635.0,246542.0,5,54151,PROGRAMMER ANALYST,JERSEY CITY-NJ,2457,51.01
2017Q4,CERTIFIED,NM,133,310,12500.0,87764.0,499990.0,17370.0,80830.0,246792.0,5,61111,PUBLIC SCHOOL TEACHER,ALBUQUERQUE-NM,89,66.92
2017Q4,CERTIFIED,NV,185,475,16151.0,63580.0,225000.0,32302.0,78221.0,195083.0,5,54151,SOFTWARE DEVELOPER,LAS VEGAS-NV,85,45.95
2017Q4,CERTIFIED,NY,6874,10331,10920.0,64253.0,2000000.0,19302.0,88841.0,323856.0,5,54151,PROGRAMMER ANALYST,NEW YORK-NY,3781,55.0
2017Q4,CERTIFIED,OH,2322,4546,12000.0,56784.0,362500.0,18660.0,75343.0,299374.0,5,54151,DEVELOPER,COLUMBUS-OH,778,33.51
2017Q4,CERTIFIED,OK,228,379,15995.0,53126.0,318600.0,27061.0,68878.0,300248.0,5,54151,ASSISTANT PROFESSOR,OKLAHOMA CITY-OK,129,56.58
2017Q4,CERTIFIED,OR,695,2190,12000.0,62488.0,320000.0,22480.0,81351.0,298709.0,5,54151,PROGRAMMER ANALYST,HILLSBORO-OR,170,24.46
2017Q4,CERTIFIED,PA,3039,6916,15372.0,57085.0,415500.0,22410.0,77970.0,284419.0,5,54151,PROGRAMMER ANALYST,PHILADELPHIA-PA,1286,42.32
2017Q4,CERTIFIED,PR,16,18,15600.0,39092.0,74104.0,27518.0,56576.0,83075.0,6,54121,CHIEF FINANCIAL OFFICER,SAN JUAN-PR,11,68.75
2017Q4,CERTIFIED,PW,1,3,32500.0,32500.0,32500.0,56243.0,56243.0,56243.0,6,54161,SOLUTION SPECIALIST,MECHANICSBURG-PW,1,100.0
2017Q4,CERTIFIED,RI,319,550,10057.0,56780.0,167000.0,20113.0,80560.0,187200.0,5,54151,DEVELOPER,CRANSTON-RI,83,26.02
2017Q4,CERTIFIED,SC,377,875,16176.0,54021.0,425000.0,17326.0,70787.0,282173.0,5,54151,PROGRAMMER ANALYST,COLUMBIA-SC,119,31.56
2017Q4,CERTIFIED,SD,35,64,18251.0,59126.0,225000.0,36502.0,76615.0,216798.0,5,61131,DEVELOPER,SIOUX FALLS-SD,25,71.43
2017Q4,CERTIFIED,TN,995,2063,12000.0,51698.0,269028.0,17638.0,69687.0,224370.0,5,54151,PROGRAMMER ANALYST,NASHVILLE-TN,304,30.55
2017Q4,CERTIFIED,TX,8169,14659,12000.0,55552.0,535600.0,18117.0,81616.0,269485.0,5,54151,PROGRAMMER ANALYST,HOUSTON-TX,4115,50.37
2017Q4,CERTIFIED,UT,413,593,14205.0,46840.0,160000.0,28410.0,71782.0,232045.0,5,54151,AIRLINE PILOT,SALT LAKE CITY-UT,211,51.09
2017Q4,CERTIFIED,VA,2452,4577,14726.0,58230.0,478400.0,29453.0,84583.0,280862.0,5,54151,PROGRAMMER ANALYST,RICHMOND-VA,1003,40.91
2017Q4,CERTIFIED,VI,4,4,23182.0,33616.0,57284.0,46363.0,57039.0,87360.0,6,44831,MARKETING MANAGER,ST. THOMAS-VI,2,50.0
2017Q4,CERTIFIED,VT,58,217,17846.0,70589.0,599760.0,29598.0,72250.0,239366.0,5,54151,DESIGN ENGINEER,BURLINGTON-VT,17,29.31
2017Q4,CERTIFIED,WA,4625,8896,13000.0,65850.0,531834.0,24600.0,95876.0,295422.0,5,54151,PROGRAMMER ANALYST,SEATTLE-WA,3020,65.3
2017Q4,CERTIFIED,WI,910,1657,15750.0,51868.0,306580.0,31500.0,71563.0,297544.0,5,54151,PROGRAMMER ANALYST,MADISON-WI,257,28.24
2017Q4,CERTIFIED,WV,57,76,19500.0,77305.0,375000.0,19730.0,94676.0,286000.0,5,61131,ASSISTANT PROFESSOR,HUNTINGTON-WV,41,71.93
2017Q4,CERTIFIED,WY,17,18,21000.0,61440.0,200000.0,34882.0,65330.0,210746.0,5,61131,POST DOCTORAL RESEARCHER,LARAMIE-WY,9,52.94
2017Q4,CERTIFIED-WITHDRAWN,AK,10,10,23910.0,78996.0,162757.0,38210.0,77237.0,152714.0,5,61131,POST DOCTORAL FELLOW,FAIRBANKS-AK,4,40.0
2017Q4,CERTIFIED-WITHDRAWN,AL,22,22,20810.0,48662.0,157250.0,40726.0,61673.0,125403.0,5,54151,CONTROLS ENGINEER,MONTGOMERY-AL,11,50.0
2017Q4,CERTIFIED-WITHDRAWN,AR,23,23,17753.0,46849.0,129688.0,35506.0,63555.0,121701.0,5,54151,SENIOR ASSOCIATE SOFTWARE ENGINEER,BENTONVILLE-AR,11,47.83
2017Q4,CERTIFIED-WITHDRAWN,AZ,161,167,18305.0,54951.0,146556.0,29017.0,71054.0,162885.0,5,54151,PROGRAMMER ANALYST,PHOENIX-AZ,86,53.42
2017Q4,CERTIFIED-WITHDRAWN,CA,3410,3636,17160.0,71301.0,300000.0,31117.0,94648.0,238020.0,5,54151,SOFTWARE ENGINEER,MOUNTAIN VIEW-CA,2685,78.74
2017Q4,CERTIFIED-WITHDRAWN,CO,119,121,19925.0,51640.0,125000.0,27700.0,68239.0,151473.0,5,54151,SOFTWARE ENGINEER,DENVER-CO,70,58.82
2017Q4,CERTIFIED-WITHDRAWN,CT,102,108,21000.0,57612.0,181772.0,37440.0,72838.0,126048.0,5,54151,POSTDOCTORAL ASSOCIATE,NEW HAVEN-CT,62,60.78
2017Q4,CERTIFIED-WITHDRAWN,DC,75,75,14498.0,51483.0,120000.0,28995.0,74189.0,175198.0,5,54151,SENIOR CONSULTANT,WASHINGTON-DC,34,45.33
2017Q4,CERTIFIED-WITHDRAWN,DE,51,51,21351.0,58157.0,139500.0,37777.0,67187.0,100090.0,5,52311,CREDIT & PORTFOLIO ANALYST,WILMINGTON-DE,11,21.57
2017Q4,CERTIFIED-WITHDRAWN,FL,279,283,13000.0,53042.0,300317.0,23400.0,67968.0,217859.0,5,54151,PROGRAMMER ANALYST,TAMPA-FL,118,42.29
2017Q4,CERTIFIED-WITHDRAWN,GA,379,460,15715.0,47424.0,162019.0,21174.0,65928.0,199930.0,5,54151,PROGRAMMER ANALYST,ATLANTA-GA,213,56.2
2017Q4,CERTIFIED-WITHDRAWN,GU,1,1,125000.0,125000.0,125000.0,221146.0,221146.0,221146.0,2,62211,STAFF PATHOLOGIST,DEDEDO-GU,1,100.0
2017Q4,CERTIFIED-WITHDRAWN,HI,14,14,21122.0,33556.0,54510.0,37149.0,54906.0,75924.0,5,5417,ASSISTANT PROFESSOR,HONOLULU-HI,12,85.71
2017Q4,CERTIFIED-WITHDRAWN,IA,78,78,21420.0,49561.0,130499.0,37794.0,83748.0,260146.0,5,61131,CLINICAL ASSISTANT PROFESSOR,IOWA CITY-IA,44,56.41
2017Q4,CERTIFIED-WITHDRAWN,ID,14,35,30000.0,53565.0,87478.0,45074.0,66474.0,81370.0,5,33441,PROGRAMMER ANALYST,BOISE-ID,5,35.71
2017Q4,CERTIFIED-WITHDRAWN,IL,550,563,16670.0,52739.0,370000.0,28246.0,66645.0,142251.0,5,54151,SOFTWARE DEVELOPER,CHICAGO-IL,374,68.0
2017Q4,CERTIFIED-WITHDRAWN,IN,115,115,19448.0,47047.0,132500.0,33093.0,63468.0,187200.0,5,61131,ASSISTANT PROFESSOR,INDIANAPOLIS-IN,88,76.52
2017Q4,CERTIFIED-WITHDRAWN,KS,42,42,19760.0,45423.0,112422.0,31050.0,61456.0,168168.0,5,61131,POSTDOCTORAL RESEARCHER,LAWRENCE-KS,24,57.14
2017Q4,CERTIFIED-WITHDRAWN,KY,42,42,15860.0,43036.0,107979.0,27685.0,58920.0,103958.0,5,54151,PROGRAMMER ANALYST,LOUISVILLE-KY,19,45.24
2017Q4,CERTIFIED-WITHDRAWN,LA,41,41,13395.0,46671.0,159150.0,26146.0,55019.0,121306.0,5,61131,ASSISTANT PROFESSOR,BATON ROUGE-LA,25,60.98
2017Q4,CERTIFIED-WITHDRAWN,MA,635,636,13707.0,63024.0,3910400.0,22530.0,70491.0,180211.0,5,54151,RESEARCH FELLOW,BOSTON-MA,425,66.93
2017Q4,CERTIFIED-WITHDRAWN,MD,236,237,17801.0,45244.0,150000.0,25667.0,65140.0,152651.0,5,54151,RESEARCH FELLOW,BALTIMORE-MD,151,63.98
2017Q4,CERTIFIED-WITHDRAWN,ME,10,10,28500.0,44666.0,88000.0,52374.0,67729.0,91104.0,5,54151,ENGINEER: HVAC DESIGN & STRUCTURAL,AUGUSTA-ME,3,30.0
2017Q4,CERTIFIED-WITHDRAWN,MI,545,554,17629.0,44357.0,160000.0,17534.0,67997.0,228800.0,5,54151,PROGRMMER ANALYST,WARREN-MI,368,67.52
2017Q4,CERTIFIED-WITHDRAWN,MN,135,145,21486.0,57851.0,338000.0,39631.0,74821.0,279490.0,5,54151,PROGRAMMER ANALYST,MINNEAPOLIS-MN,56,41.48
2017Q4,CERTIFIED-WITHDRAWN,MO,263,267,16210.0,43513.0,320000.0,27270.0,67229.0,203528.0,5,54151,SOFTWARE ENGINEER,NORTH KANSAS CITY-MO,212,80.61
2017Q4,CERTIFIED-WITHDRAWN,MS,10,10,20000.0,76550.0,192000.0,34133.0,94089.0,187200.0,5,61131,ASSISTANT PROFESSOR,UNIVERSITY-MS,8,80.0
2017Q4,CERTIFIED-WITHDRAWN,MT,1,1,25000.0,25000.0,25000.0,50000.0,50000.0,50000.0,7,61131,VISITING ASSISTANT PROFESSOR STATISTICS,BUTTE-MT,1,100.0
2017Q4,CERTIFIED-WITHDRAWN,NC,316,316,17295.0,48796.0,220000.0,30888.0,70906.0,153697.0,5,54151,SOFTWARE ENGINEER,CHARLOTTE-NC,184,58.23
2017Q4,CERTIFIED-WITHDRAWN,ND,6,6,23670.0,57614.0,131040.0,40706.0,46963.0,53518.0,5,62211,MEDICAL TECHNOLOGIST,BISMARCK-ND,3,50.0
2017Q4,CERTIFIED-WITHDRAWN,NE,30,30,20665.0,64608.0,370000.0,38730.0,77594.0,216549.0,5,54151,SENIOR ASSOCIATE,OMAHA-NE,17,56.67
2017Q4,CERTIFIED-WITHDRAWN,NH,27,27,26650.0,59688.0,185250.0,43410.0,73260.0,135741.0,5,61131,SOFTWARE ENGINEER,NASHUA-NH,15,55.56
2017Q4,CERTIFIED-WITHDRAWN,NJ,737,826,19500.0,44678.0,300000.0,30514.0,69778.0,197891.0,5,54151,COMPUTER SPECIALIST,PRINCETON-NJ,526,71.37
2017Q4,CERTIFIED-WITHDRAWN,NM,8,153,25120.0,38650.0,75000.0,38560.0,66743.0,123032.0,5,54151,SYSTEM ANALYST JC65,ALBUQUERQUE-NM,2,25.0
2017Q4,CERTIFIED-WITHDRAWN,NV,26,45,28679.0,77845.0,225000.0,32032.0,73788.0,183976.0,5,54151,SOFTWARE DEVELOPER,LAS VEGAS-NV,16,61.54
2017Q4,CERTIFIED-WITHDRAWN,NY,1287,1863,16000.0,63310.0,375000.0,27851.0,80644.0,231899.0,5,54151,ASSOCIATE,NEW YORK-NY,818,63.56
2017Q4,CERTIFIED-WITHDRAWN,OH,298,299,15810.0,40963.0,147493.0,25220.0,62248.0,127026.0,5,54151,PROGRAMMER ANALYST,COLUMBUS-OH,183,61.41
2017Q4,CERTIFIED-WITHDRAWN,OK,20,20,15000.0,38458.0,73000.0,22235.0,53046.0,106270.0,5,61131,PROJECT COORDINATOR I,TULSA-OK,16,80.0
2017Q4,CERTIFIED-WITHDRAWN,OR,125,270,18720.0,56487.0,144455.0,32531.0,81846.0,187199.0,5,31621,SOFTWARE ENGINEER,BEAVERTON-OR,76,60.8
2017Q4,CERTIFIED-WITHDRAWN,PA,353,353,13250.0,53679.0,500000.0,19430.0,64773.0,251846.0,5,54151,PROGRAMMER ANALYST,PHILADELPHIA-PA,198,56.09
2017Q4,CERTIFIED-WITHDRAWN,PR,2,2,24000.0,27000.0,30000.0,32406.0,46203.0,60000.0,6,8134,LNG / LPG TANK DIVISION MANAGER,PENUELAS-PR,1,50.0
2017Q4,CERTIFIED-WITHDRAWN,RI,22,22,24000.0,64254.0,111762.0,46488.0,70373.0,107700.0,5,54151,BUSINESS ANALYST,CUMBERLAND-RI,10,45.45
2017Q4,CERTIFIED-WITHDRAWN,SC,33,33,20405.0,52953.0,130192.0,40706.0,67685.0,167378.0,5,54151,SOFTWARE DEVELOPER,COLUMBIA-SC,17,51.52
2017Q4,CERTIFIED-WITHDRAWN,SD,5,5,28049.0,32029.0,41000.0,37024.0,53868.0,67454.0,5,54171,RESEARCH QUALITY SPECIALIST,SIOUX FALLS-SD,4,80.0
2017Q4,CERTIFIED-WITHDRAWN,TN,140,352,15560.0,44264.0,125580.0,17181.0,59683.0,191797.0,5,54151,PROGRAMMER ANALYST,NASHVILLE-TN,74,52.86
2017Q4,CERTIFIED-WITHDRAWN,TX,1440,1513,13554.0,49887.0,460512.0,17306.0,68294.0,241134.0,5,54151,PROGRAMMER ANALYST,HOUSTON-TX,1019,70.76
2017Q4,CERTIFIED-WITHDRAWN,UT,49,49,19999.0,44058.0,130051.0,25293.0,64840.0,123178.0,5,45411,SOFTWARE ENGINEER,SALT LAKE CITY-UT,36,73.47
2017Q4,CERTIFIED-WITHDRAWN,VA,311,321,16325.0,63832.0,202150.0,32650.0,75278.0,187200.0,5,54151,SOFTWARE ENGINEER,MCLEAN-VA,197,63.34
2017Q4,CERTIFIED-WITHDRAWN,VT,9,9,21930.0,55648.0,90740.0,37149.0,62075.0,94900.0,5,54151,SENIOR COMPUTER PROGRAMMER ANALYST,BURLINGTON-VT,3,33.33
2017Q4,CERTIFIED-WITHDRAWN,WA,512,544,18750.0,61685.0,275500.0,31699.0,83723.0,208666.0,5,54151,PROGRMMER ANALYST,BELLEVUE-WA,372,72.66
2017Q4,CERTIFIED-WITHDRAWN,WI,103,122,16000.0,48562.0,162500.0,27435.0,61477.0,119704.0,5,54151,ASSISTANT PROFESSOR,MADISON-WI,60,58.25
2017Q4,CERTIFIED-WITHDRAWN,WV,26,26,23800.0,99003.0,375949.0,31147.0,67092.0,194917.0,5,61131,ASSISTANT PROFESSOR,MORGANTOWN-WV,23,88.46
2017Q4,CERTIFIED-WITHDRAWN,WY,1,1,27500.0,27500.0,27500.0,39250.0,39250.0,39250.0,7,61131,POSTDOCTORAL ASSOCIATE,LARAMIE-WY,1,100.0
2017Q4,DENIED,AK,1,1,47382.0,47382.0,47382.0,94765.0,94765.0,94765.0,1,62211,SENIOR SOFTWARE ARCHITECT,ANCHORAGE-AK,1,100.0
2017Q4,DENIED,AL,5,10,29567.0,40658.0,80446.0,53726.0,60173.0,72946.0,2,62111,EPILEPSY FELLOW,BIRMINGHAM-AL,4,80.0
2017Q4,DENIED,AR,4,4,24253.0,51861.0,116200.0,24960.0,53111.0,99000.0,3,52593,SUPERVISOR DISTRIBUTED DEVELOPER,ROGERS-AR,3,75.0
2017Q4,DENIED,AZ,14,15,12480.0,46623.0,133500.0,23109.0,133436.0,976656.0,2,54151,PROGRAMMER ANALYST,PHOENIX-AZ,8,57.14
2017Q4,DENIED,CA,301,945,14560.0,70623.0,350000.0,25126.0,1011892.0,136021600.0,2,54151,SOFTWARE ENGINEER,SAN FRANCISCO-CA,231,76.74
2017Q4,DENIED,CO,19,27,28922.0,49738.0,93700.0,47673.0,8922350.0,168080640.0,1,54151,SENIOR CONSULTANT,DENVER-CO,8,42.11
2017Q4,DENIED,CT,18,36,21840.0,56209.0,193003.0,41579.0,82179.0,200491.0,1,61131,FASHION DESIGNER,HAMDEN-CT,12,66.67
2017Q4,DENIED,DC,11,12,29182.0,65979.0,230238.0,51584.0,86233.0,210475.0,2,54162,DATA MANAGER,WASHINGTON-DC,6,54.55
2017Q4,DENIED,DE,5,5,32500.0,43415.0,59574.0,58074.0,72281.0,87220.0,2,55111,SOFTWARE ENGINEERING,GREENVILLE-DE,3,60.0
2017Q4,DENIED,FL,59,346,9880.0,52759.0,140883.0,18304.0,69123.0,217485.0,2,54151,MANAGEMENT ANALYSTS,MIAMI-FL,32,54.24
2017Q4,DENIED,GA,47,324,8840.0,57125.0,230000.0,17139.0,156749.0,3886168.0,2,54151,MANAGEMENT ANALYSTS,ATLANTA-GA,26,55.32
2017Q4,DENIED,GU,5,7,19635.0,30678.0,60000.0,19968.0,40668.0,52749.0,2,23622,PROJECT ELECTRICAL ENGINEER,UPPER TUMON-GU,5,100.0
2017Q4,DENIED,HI,4,4,13416.0,58318.0,107058.0,26832.0,63957.0,108750.0,2,62421,OPERATIONS MANAGER,HONOLULU-HI,4,100.0
2017Q4,DENIED,IA,6,39,27500.0,55188.0,101920.0,48300.0,73732.0,101358.0,1,54151,PROGRAMMER ANALYST,DUBUQUE-IA,3,50.0
2017Q4,DENIED,ID,7,7,18221.0,32082.0,44908.0,31782.0,55530.0,86237.0,3,33231,PRODUCT DESIGNER AND DEVELOPER,BOISE-ID,7,100.0
2017Q4,DENIED,IL,62,112,13000.0,65311.0,244700.0,30160.0,3314919.0,196634880.0,2,54151,HOSPITALIST,CHICAGO-IL,35,56.45
2017Q4,DENIED,IN,15,134,21000.0,45431.0,104500.0,42000.0,75206.0,134805.0,2,61131,GENERAL MANAGER,INDIANAPOLIS-IN,8,53.33
2017Q4,DENIED,KS,10,13,18000.0,64928.0,121337.0,0.0,56467.0,101294.0,3,62211,ENGINEER,OAKLEY-KS,9,90.0
2017Q4,DENIED,KY,4,6,46500.0,56812.0,82500.0,47486.0,70210.0,105206.0,4,62211,STAFF MEDICAL TECHNOLOGIST,SOUTH WILLIAMSON-KY,3,75.0
2017Q4,DENIED,LA,3,7,35000.0,57167.0,95000.0,50627.0,57963.0,65645.0,3,5415,SPECIALIST SENIOR,BATON ROUGE-LA,1,33.33
2017Q4,DENIED,MA,51,55,24000.0,72165.0,235000.0,27061.0,108487.0,969280.0,2,54151,VICE PRINCIPAL,BOSTON-MA,36,70.59
2017Q4,DENIED,MD,19,19,21674.0,4982094.0,93600000.0,42598.0,30853493.0,401360960.0,2,54151,SYSTEMS ANALYST,BALTIMORE-MD,10,52.63
2017Q4,DENIED,ME,1,1,16916.0,16916.0,16916.0,33832.0,33832.0,33832.0,6,61111,HUMANITIES AND ESL TEACHER,PITTSFIELD-ME,1,100.0
2017Q4,DENIED,MI,26,308,29983.0,2852273.0,72800000.0,38938.0,71379.0,133016.0,2,54151,MANAGEMENT ANALYSTS,DETROIT-MI,10,38.46
2017Q4,DENIED,MN,13,13,24298.0,50303.0,104130.0,28657.0,11814116.0,152721920.0,2,61131,VOCAL INSTRUCTOR,MANKATO-MN,9,69.23
